unique_id,emotion,video_path,status,reason,frame_count,fps,detected_frames,detection_rate,raw_length,output_length,signal_std,dominant_bpm
1120708016_20251120114338,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120708016_20251120114338/calm.mp4,ok,ok,733,23.9997,733,1,733,900,0.00090248,67.4993
1120708016_20251120114338,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120708016_20251120114338/sadness.mp4,ok,ok,721,23.9997,721,1,721,900,0.000950161,89.999
1120708016_20251120114338,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120708016_20251120114338/happiness.mp4,ok,ok,721,24,721,1,721,900,0.000903518,50.625
1120708016_20251120114338,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120708016_20251120114338/fearness.mp4,ok,ok,720,24,720,1,720,900,0.000935636,61.875
1120708016_20251120114338,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120708016_20251120114338/tension.mp4,ok,ok,719,24,719,1,719,900,0.000892877,56.25
1120708029_20251120162904,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120708029_20251120162904/calm.mp4,ok,ok,731,23.9997,731,1,731,900,0.000968925,50.6244
1120708029_20251120162904,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120708029_20251120162904/sadness.mp4,ok,ok,723,23.9997,723,1,723,900,0.00110864,61.8743
1120708029_20251120162904,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120708029_20251120162904/happiness.mp4,ok,ok,723,24,723,1,723,900,0.000930458,67.5
1120708029_20251120162904,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120708029_20251120162904/fearness.mp4,ok,ok,723,24,723,1,723,900,0.000943127,90
1120708029_20251120162904,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120708029_20251120162904/tension.mp4,ok,ok,719,24,719,1,719,900,0.00087722,73.125
1120708030_20251120163937,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120708030_20251120163937/calm.mp4,ok,ok,732,23.9997,732,1,732,900,0.00112494,106.874
1120708030_20251120163937,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120708030_20251120163937/sadness.mp4,ok,ok,723,23.9997,723,1,723,900,0.00126926,50.6244
1120708030_20251120163937,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120708030_20251120163937/happiness.mp4,ok,ok,723,24,723,1,723,900,0.00106728,78.75
1120708030_20251120163937,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120708030_20251120163937/fearness.mp4,ok,ok,723,24,723,1,723,900,0.00100565,67.5
1120708030_20251120163937,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120708030_20251120163937/tension.mp4,ok,ok,721,24,721,1,721,900,0.000994755,106.875
1120905006_20251128110629,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905006_20251128110629/calm.mp4,ok,ok,730,23.9997,730,1,730,900,0.00142808,56.2494
1120905006_20251128110629,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905006_20251128110629/sadness.mp4,ok,ok,721,23.9997,721,1,721,900,0.00150647,84.3741
1120905006_20251128110629,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905006_20251128110629/happiness.mp4,ok,ok,721,24,721,1,721,900,0.00201817,56.25
1120905006_20251128110629,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905006_20251128110629/fearness.mp4,ok,ok,720,24,720,1,720,900,0.00125728,61.875
1120905006_20251128110629,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905006_20251128110629/tension.mp4,ok,ok,719,24,719,1,719,900,0.00190584,73.125
1120905007_20251128111407,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905007_20251128111407/calm.mp4,ok,ok,731,23.9997,731,1,731,900,0.00103695,78.7491
1120905007_20251128111407,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905007_20251128111407/sadness.mp4,ok,ok,723,23.9997,723,1,723,900,0.00101239,84.3741
1120905007_20251128111407,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905007_20251128111407/happiness.mp4,ok,ok,722,24,722,1,722,900,0.00100523,78.75
1120905007_20251128111407,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905007_20251128111407/fearness.mp4,ok,ok,722,24,722,1,722,900,0.000917987,78.75
1120905007_20251128111407,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905007_20251128111407/tension.mp4,ok,ok,719,24,719,1,719,900,0.0012899,78.75
1120905008_20251128112516,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905008_20251128112516/calm.mp4,ok,ok,728,23.9997,728,1,728,900,0.00110202,118.124
1120905008_20251128112516,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905008_20251128112516/sadness.mp4,ok,ok,721,23.9997,721,1,721,900,0.00121934,56.2494
1120905008_20251128112516,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905008_20251128112516/happiness.mp4,ok,ok,720,24,720,1,720,900,0.00112187,61.875
1120905008_20251128112516,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905008_20251128112516/fearness.mp4,ok,ok,721,24,721,1,721,900,0.0011301,61.875
1120905008_20251128112516,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905008_20251128112516/tension.mp4,ok,ok,718,24,718,1,718,900,0.00132398,56.25
1120905009_20251128113156,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905009_20251128113156/calm.mp4,ok,ok,732,23.9997,732,1,732,900,0.000913575,84.3741
1120905009_20251128113156,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905009_20251128113156/sadness.mp4,ok,ok,721,23.9997,721,1,721,900,0.00138221,67.4993
1120905009_20251128113156,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905009_20251128113156/happiness.mp4,ok,ok,720,24,720,1,720,900,0.00103671,84.375
1120905009_20251128113156,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905009_20251128113156/fearness.mp4,ok,ok,721,24,721,1,721,900,0.00117971,78.75
1120905009_20251128113156,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905009_20251128113156/tension.mp4,ok,ok,718,24,718,1,718,900,0.0010138,90
1120905010_20251128113907,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905010_20251128113907/calm.mp4,ok,ok,732,23.9997,732,1,732,900,0.00120537,78.7491
1120905010_20251128113907,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905010_20251128113907/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.000991824,78.7491
1120905010_20251128113907,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905010_20251128113907/happiness.mp4,ok,ok,721,24,721,1,721,900,0.0010434,56.25
1120905010_20251128113907,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905010_20251128113907/fearness.mp4,ok,ok,721,24,721,1,721,900,0.00115757,73.125
1120905010_20251128113907,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120905010_20251128113907/tension.mp4,ok,ok,719,24,719,1,719,900,0.000838916,73.125
1120907001_20251128094605,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907001_20251128094605/calm.mp4,ok,ok,732,23.9997,732,1,732,900,0.000730621,73.1242
1120907001_20251128094605,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907001_20251128094605/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.00114211,50.6244
1120907001_20251128094605,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907001_20251128094605/happiness.mp4,ok,ok,721,24,721,1,721,900,0.000800107,84.375
1120907001_20251128094605,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907001_20251128094605/fearness.mp4,ok,ok,721,24,721,1,721,900,0.000669694,73.125
1120907001_20251128094605,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907001_20251128094605/tension.mp4,ok,ok,719,24,719,1,719,900,0.000751064,56.25
1120907002_20251128095433,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907002_20251128095433/calm.mp4,ok,ok,731,23.9997,731,1,731,900,0.00224733,61.8743
1120907002_20251128095433,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907002_20251128095433/sadness.mp4,ok,ok,720,23.9997,720,1,720,900,0.00105674,50.6244
1120907002_20251128095433,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907002_20251128095433/happiness.mp4,ok,ok,720,24,720,1,720,900,0.000886985,56.25
1120907002_20251128095433,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907002_20251128095433/fearness.mp4,ok,ok,720,24,720,1,720,900,0.000770725,61.875
1120907002_20251128095433,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907002_20251128095433/tension.mp4,ok,ok,718,24,718,1,718,900,0.000915921,67.5
1120907003_20251128100235,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907003_20251128100235/calm.mp4,ok,ok,730,23.9997,730,1,730,900,0.00175139,61.8743
1120907003_20251128100235,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907003_20251128100235/sadness.mp4,ok,ok,721,23.9997,721,1,721,900,0.00131963,67.4993
1120907003_20251128100235,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907003_20251128100235/happiness.mp4,ok,ok,720,24,720,1,720,900,0.00193825,50.625
1120907003_20251128100235,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907003_20251128100235/fearness.mp4,ok,ok,721,24,721,1,721,900,0.00172948,78.75
1120907003_20251128100235,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907003_20251128100235/tension.mp4,ok,ok,717,24,717,1,717,900,0.00192759,67.5
1120907004_20251128101134,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907004_20251128101134/calm.mp4,ok,ok,732,23.9997,732,1,732,900,0.000953128,73.1242
1120907004_20251128101134,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907004_20251128101134/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.00137502,56.2494
1120907004_20251128101134,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907004_20251128101134/happiness.mp4,ok,ok,722,24,722,1,722,900,0.000887095,50.625
1120907004_20251128101134,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907004_20251128101134/fearness.mp4,ok,ok,721,24,721,1,721,900,0.000941275,56.25
1120907004_20251128101134,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907004_20251128101134/tension.mp4,ok,ok,719,24,719,1,719,900,0.00105042,50.625
1120907005_20251128101824,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907005_20251128101824/calm.mp4,ok,ok,732,23.9997,732,1,732,900,0.000949582,67.4993
1120907005_20251128101824,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907005_20251128101824/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.00122628,67.4993
1120907005_20251128101824,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907005_20251128101824/happiness.mp4,ok,ok,722,24,722,1,722,900,0.000842999,56.25
1120907005_20251128101824,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907005_20251128101824/fearness.mp4,ok,ok,721,24,721,1,721,900,0.000731788,84.375
1120907005_20251128101824,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1120907005_20251128101824/tension.mp4,ok,ok,719,24,719,1,719,900,0.000742317,90
1121005031_20251121084628,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005031_20251121084628/calm.mp4,ok,ok,729,23.9997,729,1,729,900,0.000784645,89.999
1121005031_20251121084628,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005031_20251121084628/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.000704302,89.999
1121005031_20251121084628,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005031_20251121084628/happiness.mp4,ok,ok,722,24,722,1,722,900,0.000756584,78.75
1121005031_20251121084628,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005031_20251121084628/fearness.mp4,ok,ok,721,24,721,1,721,900,0.000698242,78.75
1121005031_20251121084628,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005031_20251121084628/tension.mp4,ok,ok,719,24,719,1,719,900,0.000778349,73.125
1121005032_20251121085359,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005032_20251121085359/calm.mp4,ok,ok,730,23.9997,730,1,730,900,0.00138791,56.2494
1121005032_20251121085359,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005032_20251121085359/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.00107005,61.8743
1121005032_20251121085359,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005032_20251121085359/happiness.mp4,ok,ok,721,24,721,1,721,900,0.00114846,73.125
1121005032_20251121085359,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005032_20251121085359/fearness.mp4,ok,ok,721,24,721,1,721,900,0.00103138,67.5
1121005032_20251121085359,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005032_20251121085359/tension.mp4,ok,ok,718,24,718,1,718,900,0.000783264,67.5
1121005033_20251121090418,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005033_20251121090418/calm.mp4,ok,ok,729,23.9997,729,1,729,900,0.000806849,56.2494
1121005033_20251121090418,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005033_20251121090418/sadness.mp4,ok,ok,723,23.9997,723,1,723,900,0.00103568,67.4993
1121005033_20251121090418,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005033_20251121090418/happiness.mp4,ok,ok,723,24,723,1,723,900,0.000815312,61.875
1121005033_20251121090418,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005033_20251121090418/fearness.mp4,ok,ok,723,24,723,1,723,900,0.000876635,45
1121005033_20251121090418,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005033_20251121090418/tension.mp4,ok,ok,720,24,720,1,720,900,0.00192934,180
1121005034_20251121092243,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005034_20251121092243/calm.mp4,ok,ok,719,23.9997,719,1,719,900,0.00328405,157.498
1121005034_20251121092243,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005034_20251121092243/sadness.mp4,ok,ok,722,23.9997,722,1,722,900,0.00132132,95.6239
1121005034_20251121092243,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005034_20251121092243/happiness.mp4,ok,ok,722,24,722,1,722,900,0.00103695,67.5
1121005034_20251121092243,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005034_20251121092243/fearness.mp4,ok,ok,721,24,721,1,721,900,0.00108297,56.25
1121005034_20251121092243,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005034_20251121092243/tension.mp4,ok,ok,720,24,720,1,720,900,0.00103239,73.125
1121005035_20251121093855,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005035_20251121093855/calm.mp4,ok,ok,719,23.9997,719,1,719,900,0.000954788,61.8743
1121005035_20251121093855,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005035_20251121093855/sadness.mp4,ok,ok,720,23.9997,720,1,720,900,0.00100735,61.8743
1121005035_20251121093855,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005035_20251121093855/happiness.mp4,ok,ok,720,24,720,1,720,900,0.00124352,50.625
1121005035_20251121093855,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005035_20251121093855/fearness.mp4,ok,ok,720,24,720,1,720,900,0.00106445,67.5
1121005035_20251121093855,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005035_20251121093855/tension.mp4,ok,ok,718,24,718,1,718,900,0.00155426,56.25
1121005036_20251121094542,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005036_20251121094542/calm.mp4,ok,ok,725,23.9997,725,1,725,900,0.000925768,67.4993
1121005036_20251121094542,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005036_20251121094542/sadness.mp4,ok,ok,716,23.9997,716,1,716,900,0.000823483,67.4992
1121005036_20251121094542,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005036_20251121094542/happiness.mp4,ok,ok,716,24,716,1,716,900,0.000691983,61.875
1121005036_20251121094542,fearness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005036_20251121094542/fearness.mp4,ok,ok,716,24,716,1,716,900,0.000996428,67.5
1121005036_20251121094542,tension,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005036_20251121094542/tension.mp4,ok,ok,714,24,714,1,714,900,0.00107236,61.875
1121005037_20251121095348,calm,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005037_20251121095348/calm.mp4,ok,ok,729,23.9997,729,1,729,900,0.000773585,56.2494
1121005037_20251121095348,sadness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005037_20251121095348/sadness.mp4,ok,ok,723,23.9997,723,1,723,900,0.000939848,61.8743
1121005037_20251121095348,happiness,/Users/geziwang/Desktop/teenager_ppg/cleaned_video_outputs/emotion_clips/1121005037_20251121095348/happiness.mp4,ok,ok,722,24,722,1,722,900,0.000800462,56.25
